"ID","STATE_CODE","ZONE_CODE","SERVICE_TYPE","SERVICE","PANEL_CODE","PRICE_BY_SESSION","ADDBY","UPDBY","CREATED_AT","UPDATED_AT"
284,"2",,rtw_st_phy,rtw_s32_hom,rtw_panel_2_MEDYNA,"110.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
285,"2",,rtw_st_phy,rtw_s32_hom,rtw_panel_2_LANGKAWAI,"100.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
286,"2",,rtw_st_phy,rtw_s32_hom,rtw_panel_2_PHYSIOTHERAPY,"110.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
287,"2",,rtw_st_phy,rtw_s32_hom,rtw_panel_2_BAINS,"100.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
288,"2",,rtw_st_phy,rtw_s20_che,rtw_panel_2_METRO,"35.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
289,"2",,rtw_st_phy,rtw_s21_che,rtw_panel_2_METRO,"40.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
290,"2",,rtw_st_occ,rtw_s25_occ,rtw_panel_2_MEDYNA,"60.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
291,"2",,rtw_st_spe,rtw_s43_spe,rtw_panel_2_MEDYNA,"80.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
292,"2",,rtw_st_ass,rtw_s49_gen,rtw_panel_2_DOCUMENTATION,"195.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
293,"2",,rtw_st_ass,rtw_s49_gen,rtw_panel_2_BAINS,"80.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
294,"2",,rtw_st_fun,rtw_s64_bas,rtw_panel_2_DOCUMENTATION,"220.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
295,"2",,rtw_st_fun,rtw_s64_bas,rtw_panel_2_BAINS,"80.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
296,"2",,rtw_st_dry,rtw_s76_dry,rtw_panel_2_BAINS,"40.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
297,"2",,rtw_st_sbm,rtw_s77_bas,rtw_panel_2_METRO,"20.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
298,"2",,rtw_st_sbm,rtw_s77_bas,rtw_panel_2_ACTIVE,"15.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
299,"2",,rtw_st_sbm,rtw_s79_bas,rtw_panel_2_METRO,"20.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
300,"2",,rtw_st_sbm,rtw_s79_bas,rtw_panel_2_ACTIVE,"10.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
301,"2",,rtw_st_sbm,rtw_s82_bas,rtw_panel_2_METRO,"10.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
302,"2",,rtw_st_sbm,rtw_s104_bas,rtw_panel_2_METRO,"30.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
303,"2",,rtw_st_sbm,rtw_s104_bas,rtw_panel_2_ACTIVE,"10.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
304,"2",,rtw_st_sbm,rtw_s105_bas,rtw_panel_2_METRO,"20.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
305,"2",,rtw_st_sbm,rtw_s106_bas,rtw_panel_2_METRO,"15.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
306,"2",,rtw_st_sbm,rtw_s106_bas,rtw_panel_2_ACTIVE,"5.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
307,"2",,rtw_st_sbm,rtw_s111_bas,rtw_panel_2_METRO,"16.5",,,2021-01-19 17:11:56,2021-01-19 17:11:56
308,"2",,rtw_st_sbm,rtw_s111_bas,rtw_panel_2_ACTIVE,"10.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
309,"2",,rtw_st_sbm,rtw_s115_bas,rtw_panel_2_METRO,"60.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
310,"2",,rtw_st_sbm,rtw_s115_bas,rtw_panel_2_ACTIVE,"20.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
311,"2",,rtw_st_sbm,rtw_s131_adv,rtw_panel_2_METRO,"85.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
312,"2",,rtw_st_sbm,rtw_s137_adv,rtw_panel_2_METRO,"15.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
313,"2",,rtw_st_sbm,rtw_s137_adv,rtw_panel_2_ACTIVE,"5.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
314,"2",,rtw_st_sbm,rtw_s138_adv,rtw_panel_2_METRO,"22.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
315,"2",,rtw_st_sbp,rtw_s139_pak,rtw_panel_2_ACTIVE,"70.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
316,"2",,rtw_st_sbp,rtw_s139_pak,rtw_panel_2_PUSAT,"70.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
317,"2",,rtw_st_sbp,rtw_s140_pak,rtw_panel_2_ACTIVE,"60.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
318,"2",,rtw_st_sbp,rtw_s140_pak,rtw_panel_2_PUSAT,"70.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
319,"2",,rtw_st_sbp,rtw_s141_pak,rtw_panel_2_ACTIVE,"60.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
320,"2",,rtw_st_sbp,rtw_s141_pak,rtw_panel_2_PUSAT,"70.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
321,"2",,rtw_st_sbp,rtw_s142_pak,rtw_panel_2_ACTIVE,"60.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
322,"2",,rtw_st_sbp,rtw_s143_pak,rtw_panel_2_ACTIVE,"60.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
323,"2",,rtw_st_sbp,rtw_s144_pak,rtw_panel_2_ACTIVE,"60.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
324,"2",,rtw_st_sbp,rtw_s145_pak,rtw_panel_2_METRO,"20.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
325,"2",,rtw_st_sbp,rtw_s145_pak,rtw_panel_2_ACTIVE,"60.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
326,"2",,rtw_st_sbp,rtw_s145_pak,rtw_panel_2_PUSAT,"60.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
327,"2",,rtw_st_sbp,rtw_s148_pak,rtw_panel_2_METRO,"30.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
328,"2",,rtw_st_sbp,rtw_s150_pak,rtw_panel_2_METRO,"20.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
329,"18",,rtw_st_phy,rtw_s1_phy,rtw_panel_18_WELL,"55.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
330,"18",,rtw_st_phy,rtw_s1_phy,rtw_panel_18_VENUS,"60.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
331,"18",,rtw_st_phy,rtw_s1_phy,rtw_panel_18_DEE,"80.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
332,"18",,rtw_st_phy,rtw_s1_phy,rtw_panel_18_TAGS,"70.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
333,"18",,rtw_st_phy,rtw_s1_phy,rtw_panel_18_RESTORE,"50.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
334,"18",,rtw_st_phy,rtw_s1_phy,rtw_panel_18_OUR,"70.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
335,"18",,rtw_st_phy,rtw_s32_hom,rtw_panel_18_DEE,"90.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
336,"18",,rtw_st_phy,rtw_s32_hom,rtw_panel_18_OUR,"95.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
337,"18",,rtw_st_phy,rtw_s32_hom,rtw_panel_18_HMC,"110.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
338,"18",,rtw_st_phy,rtw_s22_han,rtw_panel_18_KPJ,"40.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
339,"18",,rtw_st_phy,rtw_s23_fin,rtw_panel_18_KPJ,"35.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
340,"18",,rtw_st_phy,rtw_s24_cog,rtw_panel_18_KPJ,"40.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
341,"18",,rtw_st_occ,rtw_s25_occ,rtw_panel_18_OUR,"70.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
342,"18",,rtw_st_occ,rtw_s31_ot ,rtw_panel_18_KPJ,"40.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
343,"18",,rtw_st_occ,rtw_s35_wor,rtw_panel_18_KPJ,"70.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
344,"18",,rtw_st_occ,rtw_s42_sen,rtw_panel_18_KPJ,"30.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
345,"18",,rtw_st_spe,rtw_s43_spe,rtw_panel_18_OUR,"120.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
346,"18",,rtw_st_ass,rtw_s49_gen,rtw_panel_18_ADVENTIST,"36.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
347,"18",,rtw_st_ass,rtw_s49_gen,rtw_panel_18_PENANG,"36.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
348,"18",,rtw_st_ass,rtw_s49_gen,rtw_panel_18_OUR,"35.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
349,"18",,rtw_st_ass,rtw_s50_gen,rtw_panel_18_KPJ,"30.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
350,"18",,rtw_st_fun,rtw_s64_bas,rtw_panel_18_PENANG,"66.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
351,"18",,rtw_st_adm,rtw_s73_fir,rtw_panel_18_KPJ,"5.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
352,"18",,rtw_st_adm,rtw_s74_fol,rtw_panel_18_KPJ,"2.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
353,"18",,rtw_st_dry,rtw_s76_dry,rtw_panel_18_WELL,"35.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
354,"18",,rtw_st_sbm,rtw_s77_bas,rtw_panel_18_KPJ,"30.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
355,"18",,rtw_st_sbm,rtw_s82_bas,rtw_panel_18_KPJ,"30.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
356,"18",,rtw_st_sbm,rtw_s104_bas,rtw_panel_18_KPJ,"30.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
357,"18",,rtw_st_sbm,rtw_s106_bas,rtw_panel_18_KPJ,"20.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
358,"18",,rtw_st_sbm,rtw_s130_adv,rtw_panel_18_KPJ,"80.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
359,"18",,rtw_st_sbm,rtw_s131_adv,rtw_panel_18_KPJ,"80.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
360,"18",,rtw_st_sbm,rtw_s131_adv,rtw_panel_18_WELL,"85.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
361,"18",,rtw_st_sbm,rtw_s137_adv,rtw_panel_18_KPJ,"20.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
362,"18",,rtw_st_sbp,rtw_s139_pak,rtw_panel_18_ADVENTIST,"80.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
363,"18",,rtw_st_sbp,rtw_s139_pak,rtw_panel_18_PENANG,"80.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
364,"18",,rtw_st_sbp,rtw_s139_pak,rtw_panel_18_VENUS,"70.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
365,"18",,rtw_st_sbp,rtw_s139_pak,rtw_panel_18_RESTORE,"60.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
366,"18",,rtw_st_sbp,rtw_s148_pak,rtw_panel_18_VENUS,"20.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
367,"18",,rtw_st_sbp,rtw_s149_pak,rtw_panel_18_ADVENTIST,"48.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
368,"18",,rtw_st_sbp,rtw_s149_pak,rtw_panel_18_PENANG,"48.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
369,"18",,rtw_st_sbp,rtw_s150_pak,rtw_panel_18_KPJ,"50.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
370,"18",,rtw_st_sbp,rtw_s150_pak,rtw_panel_18_VENUS,"20.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
371,"18",,rtw_st_sbp,rtw_s152_pak,rtw_panel_18_ADVENTIST,"36.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
372,"18",,rtw_st_sbp,rtw_s152_pak,rtw_panel_18_PENANG,"36.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
373,"8",,rtw_st_phy,rtw_s1_phy,rtw_panel_8_PANTAI,"80.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
374,"8",,rtw_st_phy,rtw_s1_phy,rtw_panel_8_PHYSIOACTIVE,"70.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
375,"8",,rtw_st_phy,rtw_s1_phy,rtw_panel_8_PAIN,"70.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
376,"8",,rtw_st_phy,rtw_s1_phy,rtw_panel_8_DOCUMENTATION,"143.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
377,"8",,rtw_st_phy,rtw_s1_phy,rtw_panel_8_COLUMBIA,"80.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
378,"8",,rtw_st_phy,rtw_s1_phy,rtw_panel_8_ANSON,"70.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
379,"8",,rtw_st_phy,rtw_s1_phy,rtw_panel_8_REHAB,"70.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
380,"8",,rtw_st_phy,rtw_s1_phy,rtw_panel_8_TAGS,"70.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
381,"8",,rtw_st_phy,rtw_s1_phy,rtw_panel_8_DIAMAGNETIC,"135.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
382,"8",,rtw_st_phy,rtw_s1_phy,rtw_panel_8_YAYASAN,"30.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
383,"8",,rtw_st_phy,rtw_s11_hyd,rtw_panel_8_YAYASAN,"20.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
384,"8",,rtw_st_phy,rtw_s32_hom,rtw_panel_8_REHAB,"80.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
385,"8",,rtw_st_occ,rtw_s25_occ,rtw_panel_8_YAYASAN,"30.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
386,"8",,rtw_st_spe,rtw_s43_spe,rtw_panel_8_YAYASAN,"50.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
387,"8",,rtw_st_con,rtw_s47_med,rtw_panel_8_YAYASAN,"50.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
388,"8",,rtw_st_ass,rtw_s49_gen,rtw_panel_8_DOCUMENTATION,"195.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
389,"8",,rtw_st_fun,rtw_s64_bas,rtw_panel_8_DOCUMENTATION,"220.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
390,"8",,rtw_st_sbp,rtw_s139_pak,rtw_panel_8_PANTAI,"145.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
391,"8",,rtw_st_sbp,rtw_s146_pak,rtw_panel_8_DIAMAGNETIC,"95.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
392,"8",,rtw_st_sbp,rtw_s146_pak,rtw_panel_8_YAYASAN,"50.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
393,"8",,rtw_st_sbp,rtw_s149_pak,rtw_panel_8_DIAMAGNETIC,"60.0",,,2021-01-19 17:11:56,2021-01-19 17:11:56
394,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_DOCUMENTATION,"143.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
395,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_LIFECARE,"60.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
396,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_MEDYNA,"60.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
397,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_LANGKAWAI,"60.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
398,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_PHYSIOTHERAPY,"60.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
399,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_BAINS,"80.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
400,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_WELL,"55.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
401,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_DEE,"80.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
402,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_TAGS,"70.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
403,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_RESTORE,"50.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
404,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_OUR,"70.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
405,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_PANTAI,"80.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
406,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_PHYSIOACTIVE,"70.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
407,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_PAIN,"70.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
408,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_DOCUMENTATION,"143.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
409,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_COLUMBIA,"80.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
410,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_ANSON,"70.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
411,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_REHAB,"70.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
412,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_TAGS,"70.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
413,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_DIAMAGNETIC,"135.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
414,,"1",rtw_st_phy,rtw_s1_phy,rtw_panel_1_YAYASAN,"30.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
415,,"1",rtw_st_phy,rtw_s3_pai,rtw_panel_1_DIAMAGNETIC,"95.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
416,,"1",rtw_st_phy,rtw_s3_pai,rtw_panel_1_YAYASAN,"50.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
417,,"1",rtw_st_phy,rtw_s11_hyd,rtw_panel_1_YAYASAN,"20.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
418,,"1",rtw_st_phy,rtw_s32_hom,rtw_panel_1_MEDYNA,"110.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
419,,"1",rtw_st_phy,rtw_s32_hom,rtw_panel_1_LANGKAWAI,"100.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
420,,"1",rtw_st_phy,rtw_s32_hom,rtw_panel_1_PHYSIOTHERAPY,"110.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
421,,"1",rtw_st_phy,rtw_s32_hom,rtw_panel_1_BAINS,"100.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
422,,"1",rtw_st_phy,rtw_s32_hom,rtw_panel_1_HMC,"110.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
423,,"1",rtw_st_phy,rtw_s32_hom,rtw_panel_1_DEE,"80.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
424,,"1",rtw_st_phy,rtw_s32_hom,rtw_panel_1_OUR,"95.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
425,,"1",rtw_st_phy,rtw_s32_hom,rtw_panel_1_HMC,"110.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
426,,"1",rtw_st_phy,rtw_s32_hom,rtw_panel_1_REHAB,"80.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
427,,"1",rtw_st_phy,rtw_s20_che,rtw_panel_1_METRO,"35.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
428,,"1",rtw_st_phy,rtw_s21_che,rtw_panel_1_METRO,"40.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
429,,"1",rtw_st_phy,rtw_s22_han,rtw_panel_1_KPJ,"40.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
430,,"1",rtw_st_phy,rtw_s23_fin,rtw_panel_1_KPJ,"35.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
431,,"1",rtw_st_phy,rtw_s24_cog,rtw_panel_1_KPJ,"40.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
432,,"1",rtw_st_occ,rtw_s25_occ,rtw_panel_1_MEDYNA,"60.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
433,,"1",rtw_st_occ,rtw_s25_occ,rtw_panel_1_OUR,"70.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
434,,"1",rtw_st_occ,rtw_s25_occ,rtw_panel_1_YAYASAN,"30.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
435,,"1",rtw_st_occ,rtw_s31_ot ,rtw_panel_1_KPJ,"40.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
436,,"1",rtw_st_occ,rtw_s35_wor,rtw_panel_1_KPJ,"70.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
437,,"1",rtw_st_occ,rtw_s42_sen,rtw_panel_1_KPJ,"30.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
438,,"1",rtw_st_spe,rtw_s43_spe,rtw_panel_1_MEDYNA,"80.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
439,,"1",rtw_st_spe,rtw_s43_spe,rtw_panel_1_OUR,"120.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
440,,"1",rtw_st_spe,rtw_s43_spe,rtw_panel_1_YAYASAN,"50.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
441,,"1",rtw_st_con,rtw_s47_med,rtw_panel_1_YAYASAN,"50.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
442,,"1",rtw_st_ass,rtw_s49_gen,rtw_panel_1_DOCUMENTATION,"195.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
443,,"1",rtw_st_ass,rtw_s49_gen,rtw_panel_1_BAINS,"80.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
444,,"1",rtw_st_ass,rtw_s49_gen,rtw_panel_1_ADVENTIST,"36.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
445,,"1",rtw_st_ass,rtw_s49_gen,rtw_panel_1_PENANG,"36.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
446,,"1",rtw_st_ass,rtw_s49_gen,rtw_panel_1_OUR,"35.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
447,,"1",rtw_st_ass,rtw_s49_gen,rtw_panel_1_DOCUMENTATION,"195.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
448,,"1",rtw_st_ass,rtw_s50_gen,rtw_panel_1_KPJ,"30.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
449,,"1",rtw_st_fun,rtw_s64_bas,rtw_panel_1_DOCUMENTATION,"220.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
450,,"1",rtw_st_fun,rtw_s64_bas,rtw_panel_1_BAINS,"80.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
451,,"1",rtw_st_fun,rtw_s64_bas,rtw_panel_1_PENANG,"66.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
452,,"1",rtw_st_fun,rtw_s64_bas,rtw_panel_1_DOCUMENTATION,"220.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
453,,"1",rtw_st_adm,rtw_s73_fir,rtw_panel_1_KPJ,"5.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
454,,"1",rtw_st_adm,rtw_s74_fol,rtw_panel_1_KPJ,"2.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
455,,"1",rtw_st_dry,rtw_s76_dry,rtw_panel_1_BAINS,"40.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
456,,"1",rtw_st_dry,rtw_s76_dry,rtw_panel_1_WELL,"35.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
457,,"1",rtw_st_sbm,rtw_s77_bas,rtw_panel_1_METRO,"20.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
458,,"1",rtw_st_sbm,rtw_s77_bas,rtw_panel_1_ACTIVE,"15.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
459,,"1",rtw_st_sbm,rtw_s77_bas,rtw_panel_1_KPJ,"30.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
460,,"1",rtw_st_sbm,rtw_s77_bas,rtw_panel_1_VENUS,"10.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
461,,"1",rtw_st_sbm,rtw_s79_bas,rtw_panel_1_METRO,"20.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
462,,"1",rtw_st_sbm,rtw_s79_bas,rtw_panel_1_ACTIVE,"10.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
463,,"1",rtw_st_sbm,rtw_s82_bas,rtw_panel_1_METRO,"10.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
464,,"1",rtw_st_sbm,rtw_s82_bas,rtw_panel_1_KPJ,"30.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
465,,"1",rtw_st_sbm,rtw_s104_bas,rtw_panel_1_METRO,"30.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
466,,"1",rtw_st_sbm,rtw_s104_bas,rtw_panel_1_ACTIVE,"10.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
467,,"1",rtw_st_sbm,rtw_s104_bas,rtw_panel_1_KPJ,"30.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
468,,"1",rtw_st_sbm,rtw_s104_bas,rtw_panel_1_VENUS,"15.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
469,,"1",rtw_st_sbm,rtw_s105_bas,rtw_panel_1_METRO,"20.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
470,,"1",rtw_st_sbm,rtw_s106_bas,rtw_panel_1_METRO,"15.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
471,,"1",rtw_st_sbm,rtw_s106_bas,rtw_panel_1_ACTIVE,"5.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
472,,"1",rtw_st_sbm,rtw_s106_bas,rtw_panel_1_KPJ,"20.0",,,2021-01-19 17:11:58,2021-01-19 17:11:58
